# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
565           	smoothSolver	1.186920e-04	9.221930e-06	5	1.258720e-03	7.623540e-05	4	false	GAMG	1.500870e-04	1.158390e-05	1	true
566           	smoothSolver	1.185620e-04	9.326020e-06	5	1.207430e-03	7.613700e-05	4	false	GAMG	1.510590e-04	8.769180e-06	2	true
567           	smoothSolver	1.177940e-04	9.230380e-06	5	1.208170e-03	7.559090e-05	4	false	GAMG	1.454770e-04	1.067250e-05	1	true
568           	smoothSolver	1.163980e-04	9.159800e-06	5	1.179480e-03	7.488870e-05	4	false	GAMG	1.488340e-04	8.807970e-06	2	true
569           	smoothSolver	1.143990e-04	8.866610e-06	5	1.244310e-03	1.215780e-04	3	false	GAMG	1.531660e-04	1.214740e-05	1	true
570           	smoothSolver	1.140140e-04	8.998580e-06	5	1.180820e-03	7.800910e-05	4	false	GAMG	1.617130e-04	8.223930e-06	2	true
571           	smoothSolver	1.135920e-04	8.912580e-06	5	1.164590e-03	7.422930e-05	4	false	GAMG	1.577480e-04	1.002070e-05	1	true
572           	smoothSolver	1.122600e-04	8.846150e-06	5	1.135910e-03	7.321260e-05	4	false	GAMG	1.480720e-04	7.970130e-06	2	true
573           	smoothSolver	1.113300e-04	8.760540e-06	5	1.128650e-03	7.141490e-05	4	false	GAMG	1.442750e-04	1.005050e-05	1	true
574           	smoothSolver	1.102650e-04	8.704130e-06	5	1.103060e-03	7.093880e-05	4	false	GAMG	1.426050e-04	6.908900e-06	2	true
575           	smoothSolver	1.096080e-04	8.609300e-06	5	1.108310e-03	7.045640e-05	4	false	GAMG	1.382230e-04	9.837980e-06	1	true
576           	smoothSolver	1.085710e-04	8.552110e-06	5	1.081360e-03	6.976360e-05	4	false	GAMG	1.407860e-04	7.018470e-06	2	true
577           	smoothSolver	1.077550e-04	8.476480e-06	5	1.084070e-03	6.904760e-05	4	false	GAMG	1.391500e-04	9.917440e-06	1	true
578           	smoothSolver	1.063020e-04	8.378960e-06	5	1.059300e-03	6.811170e-05	4	false	GAMG	1.400810e-04	6.568710e-06	2	true
579           	smoothSolver	1.061210e-04	8.334560e-06	5	1.058990e-03	6.778220e-05	4	false	GAMG	1.357320e-04	9.349560e-06	1	true
580           	smoothSolver	1.051510e-04	8.276440e-06	5	1.032340e-03	6.710030e-05	4	false	GAMG	1.381680e-04	6.714500e-06	2	true
581           	smoothSolver	1.044450e-04	8.204890e-06	5	1.035000e-03	6.637890e-05	4	false	GAMG	1.370380e-04	9.698780e-06	1	true
582           	smoothSolver	1.029920e-04	8.071810e-06	5	1.041820e-03	6.528960e-05	4	false	GAMG	1.382320e-04	6.333400e-06	2	true
583           	smoothSolver	1.029510e-04	8.065230e-06	5	1.012700e-03	6.517010e-05	4	false	GAMG	1.342430e-04	9.029130e-06	1	true
584           	smoothSolver	1.021250e-04	8.011970e-06	5	9.860770e-04	6.451420e-05	4	false	GAMG	1.366930e-04	6.523420e-06	2	true
585           	smoothSolver	1.015670e-04	7.943340e-06	5	9.873310e-04	6.376460e-05	4	false	GAMG	1.342720e-04	9.345900e-06	1	true
586           	smoothSolver	9.230020e-05	8.931070e-06	4	8.086070e-04	5.279210e-05	4	false	GAMG	1.372930e-04	6.325450e-06	2	true
587           	smoothSolver	9.985320e-05	7.832810e-06	5	9.392290e-04	6.045880e-05	4	false	GAMG	1.357000e-04	9.010270e-06	1	true
588           	smoothSolver	9.911040e-05	7.779550e-06	5	9.254260e-04	6.097690e-05	4	false	GAMG	1.355530e-04	5.591380e-06	2	true
589           	smoothSolver	9.914710e-05	7.676190e-06	5	9.444510e-04	6.126780e-05	4	false	GAMG	1.314510e-04	9.182520e-06	1	true
590           	smoothSolver	9.871800e-05	7.653800e-06	5	9.198410e-04	6.060240e-05	4	false	GAMG	1.325660e-04	6.061290e-06	2	true
591           	smoothSolver	9.555160e-05	7.395900e-06	5	9.132830e-04	5.910150e-05	4	false	GAMG	1.294870e-04	9.069260e-06	1	true
592           	smoothSolver	9.680370e-05	7.539100e-06	5	8.961460e-04	5.910900e-05	4	false	GAMG	1.330350e-04	5.783370e-06	2	true
593           	smoothSolver	9.671170e-05	7.467760e-06	5	9.020540e-04	5.835020e-05	4	false	GAMG	1.274920e-04	8.216530e-06	1	true
594           	smoothSolver	9.617970e-05	7.425900e-06	5	8.704430e-04	5.768800e-05	4	false	GAMG	1.278400e-04	5.631020e-06	2	true
595           	smoothSolver	9.450180e-05	7.322450e-06	5	8.792320e-04	5.711670e-05	4	false	GAMG	1.249700e-04	8.541780e-06	1	true
596           	smoothSolver	9.457450e-05	7.320810e-06	5	8.560180e-04	5.652340e-05	4	false	GAMG	1.268750e-04	5.420720e-06	2	true
597           	smoothSolver	9.463760e-05	7.258530e-06	5	8.536070e-04	5.588300e-05	4	false	GAMG	1.322560e-04	8.105420e-06	1	true
598           	smoothSolver	9.419930e-05	7.220910e-06	5	8.306390e-04	5.528750e-05	4	false	GAMG	1.343080e-04	5.505930e-06	2	true
599           	smoothSolver	9.294730e-05	7.162190e-06	5	8.438280e-04	5.500960e-05	4	false	GAMG	1.312410e-04	8.330070e-06	1	true
600           	smoothSolver	9.257560e-05	7.122890e-06	5	8.161720e-04	5.423410e-05	4	false	GAMG	1.377240e-04	1.345950e-05	1	true
601           	smoothSolver	9.254330e-05	7.067470e-06	5	8.090730e-04	5.365050e-05	4	false	GAMG	1.316060e-04	1.255900e-05	1	true
602           	smoothSolver	9.216730e-05	7.015490e-06	5	8.090430e-04	5.336300e-05	4	false	GAMG	1.278500e-04	1.130990e-05	1	true
603           	smoothSolver	9.165300e-05	6.970580e-06	5	7.910090e-04	5.238680e-05	4	false	GAMG	1.302990e-04	5.580610e-06	2	true
604           	smoothSolver	9.033650e-05	6.925410e-06	5	7.810040e-04	5.139240e-05	4	false	GAMG	1.216960e-04	7.602170e-06	1	true
605           	smoothSolver	9.004680e-05	6.887680e-06	5	7.590680e-04	5.070410e-05	4	false	GAMG	1.313450e-04	1.195090e-05	1	true
606           	smoothSolver	8.993210e-05	6.836980e-06	5	7.502550e-04	5.023160e-05	4	false	GAMG	1.214850e-04	4.785180e-06	2	true
607           	smoothSolver	9.005460e-05	6.774630e-06	5	7.721600e-04	5.048390e-05	4	false	GAMG	1.221200e-04	7.018690e-06	1	true
608           	smoothSolver	8.964760e-05	6.737530e-06	5	7.479580e-04	4.974070e-05	4	false	GAMG	1.232310e-04	1.200610e-05	1	true
609           	smoothSolver	8.902440e-05	6.696550e-06	5	7.400200e-04	4.916160e-05	4	false	GAMG	1.229590e-04	1.224290e-05	1	true
610           	smoothSolver	8.810100e-05	6.652430e-06	5	7.337600e-04	4.880060e-05	4	false	GAMG	1.175790e-04	1.065820e-05	1	true
611           	smoothSolver	8.758460e-05	6.614430e-06	5	7.169640e-04	4.786200e-05	4	false	GAMG	1.226270e-04	5.867380e-06	2	true
612           	smoothSolver	8.693400e-05	6.568510e-06	5	7.087750e-04	4.680060e-05	4	false	GAMG	1.144460e-04	6.998570e-06	1	true
613           	smoothSolver	8.654840e-05	6.535680e-06	5	6.888340e-04	4.611600e-05	4	false	GAMG	1.264600e-04	1.113500e-05	1	true
614           	smoothSolver	8.634630e-05	6.493200e-06	5	6.782180e-04	4.560150e-05	4	false	GAMG	1.169730e-04	4.597640e-06	2	true
615           	smoothSolver	8.682450e-05	6.427800e-06	5	7.031960e-04	4.596070e-05	4	false	GAMG	1.179790e-04	7.186250e-06	1	true
616           	smoothSolver	8.634130e-05	6.396780e-06	5	6.821930e-04	4.531520e-05	4	false	GAMG	1.191560e-04	5.207630e-06	2	true
617           	smoothSolver	8.492740e-05	6.356720e-06	5	6.823530e-04	4.469710e-05	4	false	GAMG	1.155370e-04	7.640580e-06	1	true
618           	smoothSolver	8.448990e-05	6.322710e-06	5	6.602550e-04	4.398390e-05	4	false	GAMG	1.164530e-04	4.727030e-06	2	true
619           	smoothSolver	8.406750e-05	6.103640e-06	5	6.766260e-04	4.269710e-05	4	false	GAMG	1.137030e-04	7.781010e-06	1	true
620           	smoothSolver	8.408660e-05	6.240120e-06	5	6.365500e-04	4.284610e-05	4	false	GAMG	1.153100e-04	5.374390e-06	2	true
621           	smoothSolver	8.341320e-05	6.191200e-06	5	6.593470e-04	4.268860e-05	4	false	GAMG	1.130500e-04	7.328110e-06	1	true
622           	smoothSolver	8.291380e-05	6.161620e-06	5	6.369040e-04	4.206570e-05	4	false	GAMG	1.147730e-04	4.683280e-06	2	true
623           	smoothSolver	8.295050e-05	6.117200e-06	5	6.219230e-04	4.129570e-05	4	false	GAMG	1.117330e-04	8.360620e-06	1	true
624           	smoothSolver	8.209430e-05	6.071350e-06	5	6.088780e-04	4.078460e-05	4	false	GAMG	1.135140e-04	5.552090e-06	2	true
625           	smoothSolver	8.196780e-05	6.040960e-06	5	6.333750e-04	4.068990e-05	4	false	GAMG	1.120950e-04	7.581870e-06	1	true
626           	smoothSolver	8.131790e-05	6.006060e-06	5	6.111990e-04	4.001950e-05	4	false	GAMG	1.132630e-04	4.696830e-06	2	true
627           	smoothSolver	8.125980e-05	5.965440e-06	5	5.928470e-04	3.922480e-05	4	false	GAMG	1.094530e-04	8.962780e-06	1	true
628           	smoothSolver	8.047040e-05	5.934150e-06	5	5.786360e-04	3.882530e-05	4	false	GAMG	1.116080e-04	5.734250e-06	2	true
629           	smoothSolver	8.044810e-05	5.891260e-06	5	6.055980e-04	3.866000e-05	4	false	GAMG	1.105200e-04	7.679620e-06	1	true
630           	smoothSolver	7.974260e-05	5.858270e-06	5	5.849690e-04	3.799530e-05	4	false	GAMG	1.112760e-04	4.720310e-06	2	true
631           	smoothSolver	7.951120e-05	5.819440e-06	5	5.639990e-04	3.718430e-05	4	false	GAMG	1.074000e-04	9.265150e-06	1	true
632           	smoothSolver	7.856300e-05	5.782790e-06	5	5.502550e-04	3.682040e-05	4	false	GAMG	1.089240e-04	5.818880e-06	2	true
633           	smoothSolver	7.893220e-05	5.748310e-06	5	5.761370e-04	3.663040e-05	4	false	GAMG	1.080560e-04	7.597670e-06	1	true
634           	smoothSolver	7.819890e-05	5.720780e-06	5	5.573290e-04	3.609310e-05	4	false	GAMG	1.084500e-04	4.831760e-06	2	true
635           	smoothSolver	7.771440e-05	5.679210e-06	5	5.368330e-04	3.528670e-05	4	false	GAMG	1.055090e-04	9.420500e-06	1	true
636           	smoothSolver	7.683660e-05	5.650930e-06	5	5.235550e-04	3.504050e-05	4	false	GAMG	1.063000e-04	5.703060e-06	2	true
637           	smoothSolver	7.735600e-05	5.610360e-06	5	5.446920e-04	3.467460e-05	4	false	GAMG	1.055620e-04	7.314160e-06	1	true
638           	smoothSolver	7.653160e-05	5.585040e-06	5	5.284650e-04	3.424910e-05	4	false	GAMG	1.048040e-04	4.876640e-06	2	true
639           	smoothSolver	7.578710e-05	5.545530e-06	5	5.143740e-04	3.356530e-05	4	false	GAMG	1.008660e-04	9.207220e-06	1	true
640           	smoothSolver	7.496000e-05	5.520270e-06	5	5.002660e-04	3.334450e-05	4	false	GAMG	1.016690e-04	5.549340e-06	2	true
641           	smoothSolver	7.574290e-05	5.487350e-06	5	5.133250e-04	3.285760e-05	4	false	GAMG	1.004360e-04	6.932180e-06	1	true
642           	smoothSolver	7.481050e-05	5.457700e-06	5	5.006520e-04	3.249170e-05	4	false	GAMG	9.982030e-05	9.955460e-06	1	true
643           	smoothSolver	7.382940e-05	5.430190e-06	5	4.907710e-04	3.202090e-05	4	false	GAMG	1.000860e-04	6.479150e-06	2	true
644           	smoothSolver	7.426400e-05	5.389400e-06	5	4.949400e-04	3.174590e-05	4	false	GAMG	9.229870e-05	7.230790e-06	1	true
645           	smoothSolver	7.322100e-05	5.365800e-06	5	4.797210e-04	3.150470e-05	4	false	GAMG	9.974340e-05	4.359940e-06	2	true
646           	smoothSolver	7.359430e-05	5.342370e-06	5	4.701230e-04	3.075030e-05	4	false	GAMG	8.592480e-05	7.024310e-06	1	true
647           	smoothSolver	7.273730e-05	5.317450e-06	5	4.663930e-04	3.069400e-05	4	false	GAMG	9.654740e-05	5.339670e-06	2	true
648           	smoothSolver	7.152380e-05	5.262890e-06	5	4.914530e-04	3.076100e-05	4	false	GAMG	8.476200e-05	6.369060e-06	1	true
649           	smoothSolver	7.089820e-05	5.257570e-06	5	4.765070e-04	3.080530e-05	4	false	GAMG	9.227670e-05	4.211110e-06	2	true
650           	smoothSolver	7.159380e-05	5.236200e-06	5	4.570940e-04	3.009900e-05	4	false	GAMG	7.924670e-05	5.622120e-06	1	true
651           	smoothSolver	7.056630e-05	5.211600e-06	5	4.538340e-04	3.012850e-05	4	false	GAMG	8.884110e-05	8.428120e-06	1	true
652           	smoothSolver	6.943060e-05	5.184800e-06	5	4.640620e-04	3.009270e-05	4	false	GAMG	7.979420e-05	6.373970e-06	2	true
653           	smoothSolver	6.965460e-05	5.121700e-06	5	4.925190e-04	3.014280e-05	4	false	GAMG	8.306210e-05	6.508920e-06	1	true
654           	smoothSolver	6.914330e-05	5.128240e-06	5	4.575620e-04	2.997970e-05	4	false	GAMG	8.278190e-05	6.934740e-06	1	true
655           	smoothSolver	6.820810e-05	5.091000e-06	5	4.514820e-04	2.952870e-05	4	false	GAMG	8.223030e-05	6.871990e-06	1	true
656           	smoothSolver	6.787700e-05	5.080790e-06	5	4.434880e-04	2.951880e-05	4	false	GAMG	7.419340e-05	7.201680e-06	1	true
657           	smoothSolver	6.752680e-05	5.057970e-06	5	4.477410e-04	2.960180e-05	4	false	GAMG	7.823540e-05	7.264870e-06	1	true
658           	smoothSolver	6.713450e-05	5.029550e-06	5	4.545100e-04	2.969340e-05	4	false	GAMG	7.407670e-05	6.839530e-06	2	true
659           	smoothSolver	6.726480e-05	4.996720e-06	5	4.547340e-04	2.967060e-05	4	false	GAMG	8.116290e-05	6.875620e-06	1	true
660           	smoothSolver	6.645320e-05	4.976760e-06	5	4.543090e-04	2.970450e-05	4	false	GAMG	7.886430e-05	7.199840e-06	1	true
661           	smoothSolver	6.568120e-05	4.953860e-06	5	4.485820e-04	2.940960e-05	4	false	GAMG	7.847080e-05	6.718190e-06	1	true
662           	smoothSolver	6.497330e-05	4.928460e-06	5	4.377480e-04	2.918700e-05	4	false	GAMG	7.176700e-05	6.667410e-06	1	true
663           	smoothSolver	6.456970e-05	4.910000e-06	5	4.365820e-04	2.906820e-05	4	false	GAMG	7.624530e-05	7.025050e-06	1	true
664           	smoothSolver	6.438290e-05	4.883630e-06	5	4.403970e-04	2.900010e-05	4	false	GAMG	7.218240e-05	4.193840e-06	2	true
665           	smoothSolver	6.445890e-05	4.851670e-06	5	4.424590e-04	2.908020e-05	4	false	GAMG	7.660690e-05	4.830650e-06	1	true
666           	smoothSolver	6.374120e-05	4.832940e-06	5	4.402260e-04	2.916280e-05	4	false	GAMG	7.449780e-05	6.909910e-06	1	true
667           	smoothSolver	6.313280e-05	4.808050e-06	5	4.344430e-04	2.885250e-05	4	false	GAMG	7.621270e-05	6.665310e-06	1	true
668           	smoothSolver	6.238730e-05	4.751630e-06	5	4.380440e-04	2.854920e-05	4	false	GAMG	6.970150e-05	6.744840e-06	1	true
669           	smoothSolver	6.237970e-05	4.759920e-06	5	4.350060e-04	2.856590e-05	4	false	GAMG	7.472010e-05	5.078280e-06	2	true
670           	smoothSolver	6.236640e-05	4.723050e-06	5	4.326200e-04	2.862720e-05	4	false	GAMG	7.275670e-05	5.290560e-06	1	true
671           	smoothSolver	6.168080e-05	4.706190e-06	5	4.275110e-04	2.858260e-05	4	false	GAMG	7.836150e-05	7.329240e-06	1	true
672           	smoothSolver	6.103340e-05	4.684840e-06	5	4.217700e-04	2.826940e-05	4	false	GAMG	6.966120e-05	6.878930e-06	1	true
673           	smoothSolver	6.049820e-05	4.662180e-06	5	4.201900e-04	2.812460e-05	4	false	GAMG	7.404230e-05	6.280080e-06	1	true
674           	smoothSolver	6.014990e-05	4.639560e-06	5	4.221650e-04	2.806210e-05	4	false	GAMG	6.843520e-05	5.306630e-06	2	true
675           	smoothSolver	6.054340e-05	4.603030e-06	5	4.380160e-04	2.839610e-05	4	false	GAMG	7.563840e-05	5.764420e-06	1	true
676           	smoothSolver	5.978820e-05	4.584200e-06	5	4.322420e-04	2.840660e-05	4	false	GAMG	7.218070e-05	6.297170e-06	1	true
677           	smoothSolver	5.903120e-05	4.562060e-06	5	4.206130e-04	2.797020e-05	4	false	GAMG	7.409290e-05	6.369610e-06	1	true
678           	smoothSolver	5.831230e-05	4.484800e-06	5	4.618540e-04	4.523980e-05	3	false	GAMG	7.066530e-05	5.105970e-06	2	true
679           	smoothSolver	5.868920e-05	4.499680e-06	5	4.391880e-04	3.003000e-05	4	false	GAMG	8.098650e-05	5.380640e-06	1	true
680           	smoothSolver	5.798640e-05	4.482770e-06	5	4.234950e-04	2.843240e-05	4	false	GAMG	7.506270e-05	6.033330e-06	1	true
681           	smoothSolver	5.731140e-05	4.461350e-06	5	4.103790e-04	2.756200e-05	4	false	GAMG	7.306050e-05	6.390620e-06	1	true
682           	smoothSolver	5.678220e-05	4.436300e-06	5	4.062920e-04	2.714420e-05	4	false	GAMG	6.615000e-05	6.399540e-06	1	true
683           	smoothSolver	5.678840e-05	4.411220e-06	5	4.168540e-04	2.727090e-05	4	false	GAMG	7.097630e-05	6.947440e-06	1	true
684           	smoothSolver	5.644550e-05	4.377920e-06	5	4.260050e-04	2.764800e-05	4	false	GAMG	7.088470e-05	5.714400e-06	1	true
685           	smoothSolver	5.595350e-05	4.356590e-06	5	4.139830e-04	2.756190e-05	4	false	GAMG	7.541330e-05	6.911780e-06	1	true
686           	smoothSolver	5.521410e-05	4.286570e-06	5	4.205230e-04	2.707320e-05	4	false	GAMG	6.573690e-05	5.895390e-06	2	true
687           	smoothSolver	5.594460e-05	4.297740e-06	5	4.178840e-04	2.736250e-05	4	false	GAMG	7.208880e-05	5.063190e-06	1	true
688           	smoothSolver	5.499760e-05	4.276640e-06	5	4.126020e-04	2.733930e-05	4	false	GAMG	6.799510e-05	6.054080e-06	1	true
689           	smoothSolver	5.407830e-05	4.252930e-06	5	4.065230e-04	2.702890e-05	4	false	GAMG	6.922390e-05	6.158780e-06	1	true
690           	smoothSolver	5.355620e-05	4.228080e-06	5	4.007060e-04	2.674170e-05	4	false	GAMG	6.437620e-05	3.414180e-06	2	true
691           	smoothSolver	5.378900e-05	4.193220e-06	5	4.170760e-04	2.711850e-05	4	false	GAMG	6.969780e-05	4.209390e-06	1	true
692           	smoothSolver	5.276060e-05	4.134940e-06	5	4.105430e-04	2.696990e-05	4	false	GAMG	6.692060e-05	5.444450e-06	1	true
693           	smoothSolver	5.243190e-05	4.147890e-06	5	4.013530e-04	2.663970e-05	4	false	GAMG	6.895580e-05	6.112020e-06	1	true
694           	smoothSolver	5.232400e-05	4.124730e-06	5	3.952610e-04	2.635230e-05	4	false	GAMG	6.191500e-05	2.698450e-06	2	true
695           	smoothSolver	5.234770e-05	4.088530e-06	5	4.100920e-04	2.685140e-05	4	false	GAMG	6.900970e-05	4.185710e-06	1	true
696           	smoothSolver	5.159610e-05	4.070830e-06	5	4.059490e-04	2.676690e-05	4	false	GAMG	6.623660e-05	5.278010e-06	1	true
697           	smoothSolver	5.038280e-05	3.927200e-06	5	4.087410e-04	2.595080e-05	4	false	GAMG	6.849300e-05	6.153810e-06	1	true
698           	smoothSolver	5.047100e-05	4.019880e-06	5	3.917890e-04	2.601670e-05	4	false	GAMG	6.195530e-05	2.180590e-06	2	true
699           	smoothSolver	5.052520e-05	3.983490e-06	5	4.052730e-04	2.643100e-05	4	false	GAMG	6.737060e-05	3.866470e-06	1	true
700           	smoothSolver	4.984630e-05	3.968540e-06	5	3.998680e-04	2.636900e-05	4	false	GAMG	6.505600e-05	5.195330e-06	1	true
701           	smoothSolver	4.904790e-05	3.914730e-06	5	3.981040e-04	2.580020e-05	4	false	GAMG	6.784910e-05	6.141180e-06	1	true
702           	smoothSolver	4.900220e-05	3.916150e-06	5	3.844010e-04	2.559270e-05	4	false	GAMG	6.133250e-05	2.148690e-06	2	true
703           	smoothSolver	4.907460e-05	3.885400e-06	5	4.009050e-04	2.613540e-05	4	false	GAMG	6.786500e-05	3.968960e-06	1	true
704           	smoothSolver	4.813500e-05	3.843780e-06	5	3.978890e-04	2.589770e-05	4	false	GAMG	6.474660e-05	5.028800e-06	1	true
705           	smoothSolver	4.769090e-05	3.842140e-06	5	3.851600e-04	2.548090e-05	4	false	GAMG	6.739050e-05	6.214750e-06	1	true
706           	smoothSolver	4.742760e-05	3.812380e-06	5	3.779060e-04	2.509940e-05	4	false	GAMG	6.151950e-05	2.129920e-06	2	true
707           	smoothSolver	4.724360e-05	3.753870e-06	5	3.993430e-04	2.551550e-05	4	false	GAMG	6.754130e-05	3.915110e-06	1	true
708           	smoothSolver	4.669350e-05	3.762840e-06	5	3.862690e-04	2.546040e-05	4	false	GAMG	6.454190e-05	5.074070e-06	1	true
709           	smoothSolver	4.608850e-05	3.735260e-06	5	3.769800e-04	2.494590e-05	4	false	GAMG	6.753040e-05	6.391600e-06	1	true
710           	smoothSolver	4.594280e-05	3.705920e-06	5	3.714090e-04	2.465040e-05	4	false	GAMG	6.183120e-05	2.304250e-06	2	true
711           	smoothSolver	4.582910e-05	3.659550e-06	5	3.900250e-04	2.511450e-05	4	false	GAMG	6.764500e-05	3.969260e-06	1	true
712           	smoothSolver	4.496820e-05	3.636150e-06	5	3.846940e-04	2.487120e-05	4	false	GAMG	6.476570e-05	5.009560e-06	1	true
713           	smoothSolver	4.535650e-05	3.495190e-06	5	4.077830e-04	3.969940e-05	3	false	GAMG	7.000430e-05	6.884280e-06	1	true
714           	smoothSolver	4.455130e-05	3.607630e-06	5	3.770710e-04	2.596020e-05	4	false	GAMG	6.748540e-05	6.411710e-06	1	true
715           	smoothSolver	4.429330e-05	3.588690e-06	5	3.904900e-04	2.488630e-05	4	false	GAMG	7.861610e-05	5.504510e-06	1	true
716           	smoothSolver	4.345680e-05	3.513270e-06	5	3.738060e-04	2.434860e-05	4	false	GAMG	6.606060e-05	4.176360e-06	2	true
717           	smoothSolver	4.375120e-05	3.535440e-06	5	3.699090e-04	2.410460e-05	4	false	GAMG	6.984780e-05	4.619480e-06	1	true
718           	smoothSolver	4.296540e-05	3.516950e-06	5	3.608350e-04	2.401210e-05	4	false	GAMG	6.514240e-05	5.191350e-06	1	true
719           	smoothSolver	4.237280e-05	3.490140e-06	5	3.595580e-04	2.363830e-05	4	false	GAMG	6.866740e-05	6.777920e-06	1	true
720           	smoothSolver	4.215050e-05	3.400630e-06	5	3.592620e-04	2.320930e-05	4	false	GAMG	6.295920e-05	2.782930e-06	2	true
721           	smoothSolver	4.219830e-05	3.443410e-06	5	3.671250e-04	2.389230e-05	4	false	GAMG	6.845260e-05	3.788570e-06	1	true
722           	smoothSolver	4.153380e-05	3.424390e-06	5	3.608270e-04	2.361200e-05	4	false	GAMG	6.533240e-05	4.859960e-06	1	true
723           	smoothSolver	4.089580e-05	3.371540e-06	5	3.521100e-04	2.295850e-05	4	false	GAMG	6.819680e-05	2.649130e-06	2	true
724           	smoothSolver	4.114210e-05	3.371550e-06	5	3.598500e-04	2.325940e-05	4	false	GAMG	6.303140e-05	3.724600e-06	1	true
725           	smoothSolver	4.046620e-05	3.351810e-06	5	3.494150e-04	2.304720e-05	4	false	GAMG	7.020740e-05	4.737200e-06	1	true
726           	smoothSolver	3.999610e-05	3.330030e-06	5	3.402450e-04	2.262310e-05	4	false	GAMG	6.340370e-05	3.084650e-06	2	true
